,state,regional_devision,population,article_title,revision_id,article_quality
2872,Illinois,Midwest (East North Central),12812545.0,"Bedford Park, Illinois",1169344672,C
2873,Illinois,Midwest (East North Central),12812545.0,"Beecher, Illinois",1167774210,C
2874,Illinois,Midwest (East North Central),12812545.0,"Beecher City, Illinois",1177923863,C
2875,Illinois,Midwest (East North Central),12812545.0,"Belgium, Illinois",1166606491,Start
2876,Illinois,Midwest (East North Central),12812545.0,"Belknap, Illinois",1166606578,C
2877,Illinois,Midwest (East North Central),12812545.0,"Belle Prairie City, Illinois",1166015331,C
2878,Illinois,Midwest (East North Central),12812545.0,"Belle Rive, Illinois",1166606851,C
2879,Illinois,Midwest (East North Central),12812545.0,"Belleville, Illinois",1176389703,C
2880,Illinois,Midwest (East North Central),12812545.0,"Bellevue, Illinois",1166607045,Start
2881,Illinois,Midwest (East North Central),12812545.0,"Bellflower, Illinois",1166607096,C
2882,Illinois,Midwest (East North Central),12812545.0,"Bellmont, Illinois",1144054168,B
2883,Illinois,Midwest (East North Central),12812545.0,"Bellwood, Illinois",1173398010,C
2884,Illinois,Midwest (East North Central),12812545.0,"Belvidere, Illinois",1167622823,GA
2885,Illinois,Midwest (East North Central),12812545.0,"Bement, Illinois",1166607548,C
2886,Illinois,Midwest (East North Central),12812545.0,"Benld, Illinois",1178710493,GA
2887,Illinois,Midwest (East North Central),12812545.0,"Bensenville, Illinois",1179647481,C
2888,Illinois,Midwest (East North Central),12812545.0,"Benson, Illinois",1166608042,Start
2889,Illinois,Midwest (East North Central),12812545.0,"Bentley, Illinois",1166015427,Start
2890,Illinois,Midwest (East North Central),12812545.0,"Benton, Illinois",1176494132,C
2891,Illinois,Midwest (East North Central),12812545.0,"Berkeley, Illinois",1179075356,C
2892,Illinois,Midwest (East North Central),12812545.0,"Berlin, Illinois",1166608680,Start
2893,Illinois,Midwest (East North Central),12812545.0,"Berwyn, Illinois",1179650190,B
2894,Illinois,Midwest (East North Central),12812545.0,"Bethalto, Illinois",1170355794,GA
2895,Illinois,Midwest (East North Central),12812545.0,"Bethany, Illinois",1166609243,C
2896,Illinois,Midwest (East North Central),12812545.0,"Biggsville, Illinois",1166610313,C
2897,Illinois,Midwest (East North Central),12812545.0,"Big Rock, Illinois",1166610116,Start
2898,Illinois,Midwest (East North Central),12812545.0,"Bingham, Illinois",1166610460,Start
2899,Illinois,Midwest (East North Central),12812545.0,"Bishop Hill, Illinois",1168136023,C
2900,Illinois,Midwest (East North Central),12812545.0,"Bismarck, Illinois",1176970152,C
2901,Illinois,Midwest (East North Central),12812545.0,"Blandinsville, Illinois",1174988519,C
2902,Illinois,Midwest (East North Central),12812545.0,"Bloomingdale, Illinois",1173131414,C
2903,Illinois,Midwest (East North Central),12812545.0,"Bloomington, Illinois",1180434089,B
2904,Illinois,Midwest (East North Central),12812545.0,"Blue Island, Illinois",1175671624,B
2905,Illinois,Midwest (East North Central),12812545.0,"Blue Mound, Illinois",1166612823,C
2906,Illinois,Midwest (East North Central),12812545.0,"Bluffs, Illinois",1166613058,C
2907,Illinois,Midwest (East North Central),12812545.0,"Bluford, Illinois",1166613599,C
2908,Illinois,Midwest (East North Central),12812545.0,"Bolingbrook, Illinois",1173181909,C
2909,Illinois,Midwest (East North Central),12812545.0,"Bondville, Illinois",1166630525,Start
2910,Illinois,Midwest (East North Central),12812545.0,"Bone Gap, Illinois",1174123014,C
2911,Illinois,Midwest (East North Central),12812545.0,"Bonfield, Illinois",1100514874,C
2912,Illinois,Midwest (East North Central),12812545.0,"Bonnie, Illinois",1166630685,C
2913,Illinois,Midwest (East North Central),12812545.0,"Bourbonnais, Illinois",1175113567,GA
2914,Illinois,Midwest (East North Central),12812545.0,"Bowen, Illinois",1166631550,C
2915,Illinois,Midwest (East North Central),12812545.0,"Braceville, Illinois",1176180027,C
2916,Illinois,Midwest (East North Central),12812545.0,"Bradford, Illinois",1166632327,C
2917,Illinois,Midwest (East North Central),12812545.0,"Bradley, Illinois",1180070523,C
2918,Illinois,Midwest (East North Central),12812545.0,"Braidwood, Illinois",1165536836,GA
2919,Illinois,Midwest (East North Central),12812545.0,"Breese, Illinois",1180418832,C
2920,Illinois,Midwest (East North Central),12812545.0,"Bridgeport, Illinois",1165537049,C
2921,Illinois,Midwest (East North Central),12812545.0,"Bridgeview, Illinois",1169344887,GA
2922,Illinois,Midwest (East North Central),12812545.0,"Brighton, Illinois",1174401600,C
2923,Illinois,Midwest (East North Central),12812545.0,"Brimfield, Illinois",1108745575,Start
2924,Illinois,Midwest (East North Central),12812545.0,"Broadlands, Illinois",1179343927,C
2925,Illinois,Midwest (East North Central),12812545.0,"Broadview, Illinois",1178412498,C
2926,Illinois,Midwest (East North Central),12812545.0,"Broadwell, Illinois",1166634161,C
2927,Illinois,Midwest (East North Central),12812545.0,"Brocton, Illinois",1173965639,C
2928,Illinois,Midwest (East North Central),12812545.0,"Brookfield, Illinois",1179650655,C
2929,Illinois,Midwest (East North Central),12812545.0,"Brooklyn, Illinois",1166634572,C
2930,Illinois,Midwest (East North Central),12812545.0,"Brookport, Illinois",1165537332,C
2931,Illinois,Midwest (East North Central),12812545.0,"Broughton, Illinois",1166634918,C
2932,Illinois,Midwest (East North Central),12812545.0,"Browning, Illinois",1166635101,C
2933,Illinois,Midwest (East North Central),12812545.0,"Browns, Illinois",1174123068,GA
2934,Illinois,Midwest (East North Central),12812545.0,"Brownstown, Illinois",1166635267,C
2935,Illinois,Midwest (East North Central),12812545.0,"Brussels, Illinois",1166635693,C
2936,Illinois,Midwest (East North Central),12812545.0,"Bryant, Illinois",1176408606,C
2937,Illinois,Midwest (East North Central),12812545.0,"Buckingham, Illinois",1166636124,Start
2938,Illinois,Midwest (East North Central),12812545.0,"Buckley, Illinois",1166636145,Start
2939,Illinois,Midwest (East North Central),12812545.0,"Buckner, Illinois",1166636164,C
2940,Illinois,Midwest (East North Central),12812545.0,"Buda, Illinois",1179979853,C
2941,Illinois,Midwest (East North Central),12812545.0,"Buffalo, Illinois",1166636611,Start
2942,Illinois,Midwest (East North Central),12812545.0,"Buffalo Grove, Illinois",1180361088,FA
2943,Illinois,Midwest (East North Central),12812545.0,"Bull Valley, Illinois",1166636817,C
2944,Illinois,Midwest (East North Central),12812545.0,"Bulpitt, Illinois",1166636899,Start
2945,Illinois,Midwest (East North Central),12812545.0,"Buncombe, Illinois",1166636951,C
2946,Illinois,Midwest (East North Central),12812545.0,"Bunker Hill, Illinois",1176726427,C
2947,Illinois,Midwest (East North Central),12812545.0,"Burbank, Illinois",1168061457,C
2948,Illinois,Midwest (East North Central),12812545.0,"Bureau Junction, Illinois",1166637191,GA
2949,Illinois,Midwest (East North Central),12812545.0,"Burlington, Illinois",1173861805,C
2950,Illinois,Midwest (East North Central),12812545.0,"Burnham, Illinois",1169514941,C
2951,Illinois,Midwest (East North Central),12812545.0,"Burnt Prairie, Illinois",1166638462,C
2952,Illinois,Midwest (East North Central),12812545.0,"Burr Ridge, Illinois",1176024058,C
2953,Illinois,Midwest (East North Central),12812545.0,"Bush, Illinois",1166638813,C
2954,Illinois,Midwest (East North Central),12812545.0,"Bushnell, Illinois",1165721039,C
2955,Illinois,Midwest (East North Central),12812545.0,"Butler, Illinois",1166639401,GA
2956,Illinois,Midwest (East North Central),12812545.0,"Byron, Illinois",1165537862,C
2957,Illinois,Midwest (East North Central),12812545.0,"Cabery, Illinois",1166688429,C
2958,Illinois,Midwest (East North Central),12812545.0,"Cahokia, Illinois",1170437868,C
2959,Illinois,Midwest (East North Central),12812545.0,"Cairo, Illinois",1173614231,B
2960,Illinois,Midwest (East North Central),12812545.0,"Caledonia, Illinois",1166688903,C
2961,Illinois,Midwest (East North Central),12812545.0,"Calhoun, Illinois",1176864577,C
2962,Illinois,Midwest (East North Central),12812545.0,"Calumet City, Illinois",1174233733,GA
2963,Illinois,Midwest (East North Central),12812545.0,"Calumet Park, Illinois",1173398610,C
2964,Illinois,Midwest (East North Central),12812545.0,"Camargo, Illinois",1172985190,Start
2965,Illinois,Midwest (East North Central),12812545.0,"Cambria, Illinois",1166689363,C
2966,Illinois,Midwest (East North Central),12812545.0,"Cambridge, Illinois",1172210665,C
2967,Illinois,Midwest (East North Central),12812545.0,"Camden, Illinois",1166689469,Start
2968,Illinois,Midwest (East North Central),12812545.0,"Campbell Hill, Illinois",1166689781,C
2969,Illinois,Midwest (East North Central),12812545.0,"Camp Point, Illinois",1166797887,C
2970,Illinois,Midwest (East North Central),12812545.0,"Campton Hills, Illinois",1166689861,C
2971,Illinois,Midwest (East North Central),12812545.0,"Campus, Illinois",1166689875,GA
2972,Illinois,Midwest (East North Central),12812545.0,"Canton, Illinois",1167265852,GA
2973,Illinois,Midwest (East North Central),12812545.0,"Cantrall, Illinois",1170566587,Start
2974,Illinois,Midwest (East North Central),12812545.0,"Capron, Illinois",1172892689,Start
2975,Illinois,Midwest (East North Central),12812545.0,"Carbon Cliff, Illinois",1172412656,C
2976,Illinois,Midwest (East North Central),12812545.0,"Carbondale, Illinois",1178593047,B
2977,Illinois,Midwest (East North Central),12812545.0,"Carbon Hill, Illinois",1179675465,Start
2978,Illinois,Midwest (East North Central),12812545.0,"Carlinville, Illinois",1165578031,C
2979,Illinois,Midwest (East North Central),12812545.0,"Carlock, Illinois",1166690926,GA
2980,Illinois,Midwest (East North Central),12812545.0,"Carlyle, Illinois",1167076109,GA
2981,Illinois,Midwest (East North Central),12812545.0,"Carmi, Illinois",1165538395,C
2982,Illinois,Midwest (East North Central),12812545.0,"Carol Stream, Illinois",1178515176,C
2983,Illinois,Midwest (East North Central),12812545.0,"Carpentersville, Illinois",1167756785,GA
2984,Illinois,Midwest (East North Central),12812545.0,"Carrier Mills, Illinois",1170929435,B
2985,Illinois,Midwest (East North Central),12812545.0,"Carrollton, Illinois",1133858014,C
2986,Illinois,Midwest (East North Central),12812545.0,"Carterville, Illinois",1171504747,C
2987,Illinois,Midwest (East North Central),12812545.0,"Carthage, Illinois",1168313083,GA
2988,Illinois,Midwest (East North Central),12812545.0,"Cary, Illinois",1179600033,GA
2989,Illinois,Midwest (East North Central),12812545.0,"Casey, Illinois",1165538533,C
2990,Illinois,Midwest (East North Central),12812545.0,"Caseyville, Illinois",1166692081,GA
2991,Illinois,Midwest (East North Central),12812545.0,"Catlin, Illinois",1166692532,C
2992,Illinois,Midwest (East North Central),12812545.0,"Cave-In-Rock, Illinois",1179744009,C
2993,Illinois,Midwest (East North Central),12812545.0,"Cedar Point, Illinois",1177688378,C
2994,Illinois,Midwest (East North Central),12812545.0,"Cedarville, Illinois",1166693128,Start
2995,Illinois,Midwest (East North Central),12812545.0,"Central City, Illinois",1166693732,C
2996,Illinois,Midwest (East North Central),12812545.0,"Centralia, Illinois",1178245158,C
2997,Illinois,Midwest (East North Central),12812545.0,"Centreville, Illinois",1160832544,C
2998,Illinois,Midwest (East North Central),12812545.0,"Cerro Gordo, Illinois",1166693946,C
2999,Illinois,Midwest (East North Central),12812545.0,"Chadwick, Illinois",1171380797,C
3000,Illinois,Midwest (East North Central),12812545.0,"Champaign, Illinois",1179872600,B
3001,Illinois,Midwest (East North Central),12812545.0,"Chandlerville, Illinois",1175769911,Start
3002,Illinois,Midwest (East North Central),12812545.0,"Channahon, Illinois",1171120852,GA
3003,Illinois,Midwest (East North Central),12812545.0,"Chapin, Illinois",1166694316,B
3004,Illinois,Midwest (East North Central),12812545.0,"Charleston, Illinois",1179392651,C
3005,Illinois,Midwest (East North Central),12812545.0,"Chatham, Illinois",1170510413,C
3006,Illinois,Midwest (East North Central),12812545.0,"Chatsworth, Illinois",1166017717,GA
3007,Illinois,Midwest (East North Central),12812545.0,"Chebanse, Illinois",1108760957,C
3008,Illinois,Midwest (East North Central),12812545.0,"Chenoa, Illinois",1162430867,GA
3009,Illinois,Midwest (East North Central),12812545.0,"Cherry, Illinois",1166695033,C
3010,Illinois,Midwest (East North Central),12812545.0,"Cherry Valley, Illinois",1166695024,C
3011,Illinois,Midwest (East North Central),12812545.0,"Chester, Illinois",1171379464,GA
3012,Illinois,Midwest (East North Central),12812545.0,"Chesterfield, Illinois",1166695196,Start
3013,Illinois,Midwest (East North Central),12812545.0,"Chicago, Illinois",967239270,Stub
3014,Illinois,Midwest (East North Central),12812545.0,"Chicago Heights, Illinois",1172670874,C
3015,Illinois,Midwest (East North Central),12812545.0,"Chicago Ridge, Illinois",1177679990,C
3016,Illinois,Midwest (East North Central),12812545.0,"Chillicothe, Illinois",1179189821,C
3017,Illinois,Midwest (East North Central),12812545.0,"Chrisman, Illinois",1173965510,C
3018,Illinois,Midwest (East North Central),12812545.0,"Christopher, Illinois",1165539389,C
3019,Illinois,Midwest (East North Central),12812545.0,"Cicero, Illinois",1179649556,C
3020,Illinois,Midwest (East North Central),12812545.0,"Cisco, Illinois",1166695924,C
3021,Illinois,Midwest (East North Central),12812545.0,"Cisne, Illinois",1166695935,B
3022,Illinois,Midwest (East North Central),12812545.0,"Cissna Park, Illinois",1166695936,Start
3023,Illinois,Midwest (East North Central),12812545.0,"Claremont, Illinois",1177200629,C
3024,Illinois,Midwest (East North Central),12812545.0,"Clarendon Hills, Illinois",1179651983,C
3025,Illinois,Midwest (East North Central),12812545.0,"Clay City, Illinois",1166696491,C
3026,Illinois,Midwest (East North Central),12812545.0,"Clayton, Illinois",1166696813,C
3027,Illinois,Midwest (East North Central),12812545.0,"Clear Lake, Illinois",1174558925,C
3028,Illinois,Midwest (East North Central),12812545.0,"Cleveland, Illinois",1166697456,Start
3029,Illinois,Midwest (East North Central),12812545.0,"Clifton, Illinois",1166754576,C
3030,Illinois,Midwest (East North Central),12812545.0,"Clinton, Illinois",1172813644,C
3031,Illinois,Midwest (East North Central),12812545.0,"Coal City, Illinois",1168348680,C
3032,Illinois,Midwest (East North Central),12812545.0,"Coalton, Illinois",1166755635,C
3033,Illinois,Midwest (East North Central),12812545.0,"Coal Valley, Illinois",1166755574,C
3034,Illinois,Midwest (East North Central),12812545.0,"Coatsburg, Illinois",1166755665,C
3035,Illinois,Midwest (East North Central),12812545.0,"Cobden, Illinois",1166755733,GA
3036,Illinois,Midwest (East North Central),12812545.0,"Coffeen, Illinois",1165644637,C
3037,Illinois,Midwest (East North Central),12812545.0,"Colchester, Illinois",1165644686,GA
3038,Illinois,Midwest (East North Central),12812545.0,"Coleta, Illinois",1166756317,Start
3039,Illinois,Midwest (East North Central),12812545.0,"Colfax, Illinois",1166756410,GA
3040,Illinois,Midwest (East North Central),12812545.0,"Collinsville, Illinois",1168549203,C
3041,Illinois,Midwest (East North Central),12812545.0,"Colona, Illinois",1165644823,Start
3042,Illinois,Midwest (East North Central),12812545.0,"Colp, Illinois",1166756868,C
3043,Illinois,Midwest (East North Central),12812545.0,"Columbia, Illinois",1171684263,C
3044,Illinois,Midwest (East North Central),12812545.0,"Columbus, Illinois",1166757135,C
3045,Illinois,Midwest (East North Central),12812545.0,"Compton, Illinois",1166757356,C
3046,Illinois,Midwest (East North Central),12812545.0,"Concord, Illinois",1166757623,C
3047,Illinois,Midwest (East North Central),12812545.0,"Congerville, Illinois",1166757813,GA
3048,Illinois,Midwest (East North Central),12812545.0,"Cooksville, Illinois",1166758187,C
3049,Illinois,Midwest (East North Central),12812545.0,"Cordova, Illinois",1166759059,C
3050,Illinois,Midwest (East North Central),12812545.0,"Cornell, Illinois",1177969434,C
3051,Illinois,Midwest (East North Central),12812545.0,"Cortland, Illinois",1172812980,C
3052,Illinois,Midwest (East North Central),12812545.0,"Coulterville, Illinois",1166760120,C
3053,Illinois,Midwest (East North Central),12812545.0,"Country Club Hills, Illinois",1168061708,C
3054,Illinois,Midwest (East North Central),12812545.0,"Countryside, Illinois",1168383541,C
3055,Illinois,Midwest (East North Central),12812545.0,"Cowden, Illinois",1166766424,Start
3056,Illinois,Midwest (East North Central),12812545.0,"Crainville, Illinois",1166819536,C
3057,Illinois,Midwest (East North Central),12812545.0,"Creal Springs, Illinois",1165645510,C
3058,Illinois,Midwest (East North Central),12812545.0,"Crescent City, Illinois",1166819957,C
3059,Illinois,Midwest (East North Central),12812545.0,"Crest Hill, Illinois",1168405061,C
3060,Illinois,Midwest (East North Central),12812545.0,"Creston, Illinois",1178020209,Start
3061,Illinois,Midwest (East North Central),12812545.0,"Crestwood, Illinois",1180202565,C
3062,Illinois,Midwest (East North Central),12812545.0,"Crete, Illinois",1168404454,C
3063,Illinois,Midwest (East North Central),12812545.0,"Creve Coeur, Illinois",1176808703,C
3064,Illinois,Midwest (East North Central),12812545.0,"Crossville, Illinois",1166820705,GA
3065,Illinois,Midwest (East North Central),12812545.0,"Crystal Lake, Illinois",1174379020,B
3066,Illinois,Midwest (East North Central),12812545.0,"Cuba, Illinois",1178018388,GA
3067,Illinois,Midwest (East North Central),12812545.0,"Cullom, Illinois",1174670522,GA
3068,Illinois,Midwest (East North Central),12812545.0,"Curran, Illinois",1166821441,Start
3069,Illinois,Midwest (East North Central),12812545.0,"Cutler, Illinois",1166848476,B
3070,Illinois,Midwest (East North Central),12812545.0,"Cypress, Illinois",1166848551,C
3071,Illinois,Midwest (East North Central),12812545.0,"Dahlgren, Illinois",1166848684,C
3072,Illinois,Midwest (East North Central),12812545.0,"Dakota, Illinois",1166508851,Start
3073,Illinois,Midwest (East North Central),12812545.0,"Dallas City, Illinois",1165645985,GA
3074,Illinois,Midwest (East North Central),12812545.0,"Dalton City, Illinois",1166848927,C
3075,Illinois,Midwest (East North Central),12812545.0,"Dalzell, Illinois",1177687652,C
3076,Illinois,Midwest (East North Central),12812545.0,"Damiansville, Illinois",1167562185,C
3077,Illinois,Midwest (East North Central),12812545.0,"Dana, Illinois",1174159239,C
3078,Illinois,Midwest (East North Central),12812545.0,"Danforth, Illinois",1166849079,C
3079,Illinois,Midwest (East North Central),12812545.0,"Danvers, Illinois",1166849142,C
3080,Illinois,Midwest (East North Central),12812545.0,"Danville, Illinois",1175618141,GA
3081,Illinois,Midwest (East North Central),12812545.0,"Darien, Illinois",1178573699,C
3082,Illinois,Midwest (East North Central),12812545.0,"Davis, Illinois",1166849446,Start
3083,Illinois,Midwest (East North Central),12812545.0,"Davis Junction, Illinois",1166849417,C
3084,Illinois,Midwest (East North Central),12812545.0,"Dawson, Illinois",1145441627,Start
3085,Illinois,Midwest (East North Central),12812545.0,"Decatur, Illinois",1179698553,B
3086,Illinois,Midwest (East North Central),12812545.0,"Deer Creek, Illinois",1166850084,C
3087,Illinois,Midwest (East North Central),12812545.0,"Deerfield, Illinois",1180454285,B
3088,Illinois,Midwest (East North Central),12812545.0,"Deer Grove, Illinois",1166850088,Start
3089,Illinois,Midwest (East North Central),12812545.0,"Deer Park, Illinois",1169515260,C
3090,Illinois,Midwest (East North Central),12812545.0,"DeKalb, Illinois",1172741253,B
3091,Illinois,Midwest (East North Central),12812545.0,"De Land, Illinois",1171212524,C
3092,Illinois,Midwest (East North Central),12812545.0,"Delavan, Illinois",1166272825,C
3093,Illinois,Midwest (East North Central),12812545.0,"De Pue, Illinois",536319051,Stub
3094,Illinois,Midwest (East North Central),12812545.0,"De Soto, Illinois",1166849705,C
3095,Illinois,Midwest (East North Central),12812545.0,"Des Plaines, Illinois",1177481742,C
3096,Illinois,Midwest (East North Central),12812545.0,"Detroit, Illinois",1166851112,C
